formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C13H19NO5S2	[M + H3N + H]+	C13H23N2O5S2+	0.993	0.333	92.621	92.621	0.000	23	0.524	1.066	1.349	2.919		351.105	76	1.261	707548173778770827	707547803887270368	557	
1	C10H11NO3	[M + H3N + H]+	C10H15N2O3+	0.999	0.333	91.564	88.484	3.080	11	0.844	2.075	2.244	1.616		211.108	76	1.264	707548151284716031	707547804080208388	566	
1	C12H16N2O5	[M + H3N + H]+	C12H20N3O5+	0.347	0.333	68.491	68.491	0.000	14	0.420	2.468	2.556	0.954		286.140	76	1.264	707548158750577922	707547804101179912	567	
1	C8H12O4	[M + H3N + H]+	C8H16NO4+	1.000	0.333	88.565	85.632	2.933	13	0.625	2.583	2.583	1.976		190.108	76	1.264	707548163179763434	707547804059236864	565	
1	C13H22O2	[M + H3N + H]+	C13H26NO2+	1.000	0.333	98.033	98.033	0.000	15	0.282	3.053	3.053	1.597		228.196	76	1.267	707548155407717326	707547804126345740	568	
1	C13H25NO6	[M - H2O + H]+	C13H24NO5+	0.532	0.333	36.260	32.705	3.555	7	0.815	0.827	1.265	-65692.372		274.165	76	1.268	707548161019696715	707547804168288788	570	
1	C11H15NO2	[M + H3N + H]+	C11H19N2O2+	0.901	0.333	119.134	115.885	3.249	30	0.863	0.288	1.070	0.453		211.144	76	1.268	707548170893089471	707547804147317264	569	
1	C8H19FN2O3	[M - H2O + H]+	C8H18FN2O2+	0.597	0.333	36.817	36.817	0.000	8	0.402	1.377	2.559	-93258.794		193.134	77	1.285	707548145404301326	707547804210231836	572	
1	C15H22N2O	[M + H3N + H]+	C15H26N3O+	0.999	0.333	61.121	55.701	5.420	8	0.893	-0.030	0.879	0.194		264.207	77	1.285	707548153318953691	707547804231203360	573	
1	C10H13NO2	[M - H2O + H]+	C10H12NO+	0.321	0.220	34.334	31.058	3.276	5	0.714	1.865	1.865	-111112.308		162.092	77	1.285	707548154480776029	707547804189260312	571	
1	C10H17NO3	[M + H3N + H]+	C10H21N2O3+	0.998	0.333	41.295	38.342	2.953	4	0.852	1.058	1.107	1.985		217.155	77	1.290	707548137456094473	707547804256369188	574	
1	C7H10O6	[M + H3N + H]+	C7H14NO6+	0.888	0.301	27.239	27.239	0.000	5	0.075	2.199	2.199	1.136		208.082	77	1.290	707548134742379520	707547804277340712	575	
1	C8H13NO	[M - H2O + H]+	C8H12N+	1.000	0.333	31.626	31.626	0.000	7	0.714	2.796	2.796	-147507.849		122.097	78	1.293	707548161292326497	707547804298312236	576	
1	C18H37N5O9	[M + K]+	C18H37KN5O9+	0.996	0.995	85.985	85.985	0.000	35	0.786	1.686	2.057	2.319		506.223	78	1.293	707548177293597871	707547804319283760	577	
1	C13H25NO5	[M - H2O + H]+	C13H24NO4+	0.922	0.333	108.606	108.606	0.000	19	0.448	1.868	1.868	-69760.872		258.170	78	1.301	707548153721606933	707547804365421112	579	
1	C4H9Cl2NO3	[M - H2O + H]+	C4H8Cl2NO2+	1.000	0.333	34.297	34.297	0.000	8	0.140	3.796	3.951	-104713.587		171.993	78	1.301	707548164891039793	707547804344449588	578	
1	C4H7FN4O2	[M + H3N + H]+	C4H11FN5O2+	0.278	0.302	11.304	11.304	0.000	4	0.124	0.714	3.824	-4.216		180.088	78	1.307	707548145861480543	707547804411558464	581	
1	C13H21N5O7	[M - H2O + H]+	C13H20N5O6+	0.454	0.333	18.187	15.207	2.980	4	0.949	1.017	1.017	-52639.873		342.141	78	1.307	707548164266088413	707547804432529988	582	
1	C16H22N2O2	[M + H3N + H]+	C16H26N3O2+	0.980	0.333	36.613	33.326	3.287	14	0.754	0.636	1.972	0.228		292.202	79	1.318	707548141310660105	707547804474473036	584	
1	C19H28O12	[M + H3N + H]+	C19H32NO12+	0.996	0.333	97.437	91.058	6.379	30	0.817	0.767	1.157	0.704		466.192	79	1.318	707548152152937057	707547804495444560	585	
1	C4H8N2O2S2	[M - H2O + H]+	C4H7N2OS2+	1.000	0.209	2.848	2.848	0.000	1	0.004	-7.693	7.693	-110501.367		162.998	79	1.321	707548163989264279	707547804453501512	583	
1	C17H24N2O2	[M + H3N + H]+	C17H28N3O2+	0.999	0.333	41.828	38.373	3.455	17	0.629	-0.003	1.111	0.217		306.218	80	1.326	707548157458732181	707547804583524960	589	
1	C5H14N2O4S2	[M - H2O + H]+	C5H13N2O3S2+	1.000	0.333	42.136	42.136	0.000	9	0.330	-2.643	3.714	-84537.386		213.037	80	1.326	707548160919033400	707547804541581912	587	
1	C10H14O4	[M + H3N + H]+	C10H18NO4+	0.978	0.333	67.077	63.847	3.230	18	0.887	1.818	1.818	0.812		216.123	80	1.326	707548163402061607	707547804562553436	588	
1	C15H26N2O6	[M - H2O + H]+	C15H25N2O5+	0.585	0.333	46.023	42.793	3.229	14	0.702	0.290	0.896	-57509.535		313.176	80	1.326	707548164693907480	707547804604496484	590	
1	C7H9ClO3S	[M - H2O + H]+	C7H8ClO2S+	1.000	0.015	5.390	5.390	0.000	4	0.007	1.896	1.935	-94297.179		190.993	80	1.328	707548153553834759	707547804386392636	580	
1	C7H13NO4	[M - H2O + H]+	C7H12NO3+	0.476	0.333	62.869	62.869	0.000	8	0.235	3.460	3.460	-113929.282		158.082	80	1.331	707548155172836260	707547804520610388	586	
1	C13H16O4	[M + H3N + H]+	C13H20NO4+	0.536	0.333	73.273	69.929	3.344	21	0.860	0.558	1.879	-0.018		254.139	80	1.334	707548143005159112	707547804646439532	592	
1	C9H10O4	[M + H3N + H]+	C9H14NO4+	0.917	0.333	62.218	62.218	0.000	11	0.060	1.051	1.051	1.228		200.092	80	1.334	707548171148942069	707547804625468008	591	
1	C11H18N4O2	[M + H3N + H]+	C11H22N5O2+	0.996	0.333	50.175	48.024	2.150	18	0.262	1.135	1.385	1.166		256.177	80	1.341	707548169819347539	707547804667411056	593	
1	C20H30O11	[M + H3N + H]+	C20H34NO11+	0.313	0.311	30.772	30.772	0.000	5	0.816	0.624	0.634	1.255		464.213	81	1.342	707548138206874928	707547804688382580	594	
1	C28H40N6O9	[M + H3N + H]+	C28H44N7O9+	0.919	0.333	104.625	97.924	6.701	46	0.920	-0.034	0.713	0.928		622.320	81	1.350	707548210726397840	707547804713548408	595	
1	C5H13N2O4	[M + H3N + H]+	C5H17N3O4+	0.994	0.500	57.766	55.467	2.299	10	0.039	-3.188	3.786	-3.754		183.121	81	1.358	707548144401862470	707547804818406028	600	
1	C9H13NO2	[M - H2O + H]+	C9H12NO+	1.000	0.333	136.739	136.739	0.000	36	0.773	4.043	4.043	-119996.468		150.091	81	1.358	707548145303638007	707547804755491456	597	
1	C8H13NO	[M - H2O + H]+	C8H12N+	1.000	0.293	28.306	28.306	0.000	15	0.791	5.036	5.036	-147509.541		122.097	81	1.358	707548153117627078	707547804734519932	596	
1	C10H17NO3	[M - H2O + H]+	C10H16NO2+	0.897	0.333	66.266	61.035	5.231	19	0.891	1.423	1.446	-98895.964		182.117	81	1.358	707548162047301260	707547804797434504	599	
1	C9H12O3	[M - H2O + H]+	C9H11O2+	1.000	0.500	73.878	73.878	0.000	11	0.029	2.565	2.565	-119215.146		151.075	81	1.358	707548164240922568	707547804776462980	598	
1	C18H24FN3O5	[M + H3N + H]+	C18H28FN4O5+	0.163	0.187	16.967	14.489	2.479	4	0.929	2.300	2.758	1.366		399.204	81	1.358	707548175506824310	707547804839377552	601	
1	C7H8O3	[M + H3N + H]+	C7H12NO3+	0.919	0.333	123.083	123.083	0.000	15	0.613	3.745	3.745	1.141		158.081	82	1.366	707548170159086196	707547804860349076	602	
1	C19H21NO4S	[M - H2O + H]+	C19H20NO3S+	0.197	0.209	27.346	27.346	0.000	6	0.921	0.497	0.570	-52644.918		342.116	82	1.366	707548170213612166	707547804885514904	603	
1	C13H25NO6	[M - H2O + H]+	C13H24NO5+	0.518	0.333	37.261	33.726	3.535	6	0.866	-0.011	1.337	-65692.839		274.165	82	1.374	707548150617821590	707547804906486428	604	
1	C16H24N4O7	[M + Na]+	C16H24N4NaO7+	0.322	0.366	28.069	25.923	2.146	11	0.557	-0.479	1.706	-2.333		407.153	82	1.375	707548144909373368	707547804927457952	605	
1	C7H6N2S4	[M + K]+	C7H6KN2S4+	0.305	0.247	0.382	0.382	0.000	0	0.000	-0.106	0.106	0.596		284.905	83	1.377	707548163997652902	707547805183310544	617	
1	C13H24N2O3	[M - H2O + H]+	C13H23N2O2+	0.681	0.333	36.773	33.327	3.446	4	0.943	3.199	3.199	-75303.080		239.175	83	1.382	707548151016280514	707547804990372524	608	
1	C8H19NO	[M + H]+	C8H20NO+	0.904	0.500	45.435	42.275	3.160	5	0.520	3.817	3.817	0.543		146.154	83	1.382	707548157437760655	707547804969401000	607	
1	C8H19NO	[M - H2O + H]+	C8H18N+	0.803	0.333	19.891	19.891	0.000	5	0.033	6.497	6.497	-140548.287		128.144	83	1.382	707548157827830983	707547804948429476	606	
1	C14H20N2O	[M + H3N + H]+	C14H24N3O+	0.978	0.333	34.220	31.059	3.162	15	0.584	-0.170	1.044	-0.035		250.191	83	1.382	707548163712440149	707547805011344048	609	
1	C10H11NO3	[M + H3N + H]+	C10H15N2O3+	0.998	0.333	73.486	70.328	3.157	22	0.871	0.272	0.974	0.859		211.108	83	1.382	707548154308809540	707547805032315572	610	
1	C16H26N2O9	[M - H2O + H]+	C16H25N2O8+	0.435	0.333	51.107	47.442	3.665	15	0.898	1.878	2.096	-48265.097		373.160	83	1.382	707548154896012169	707547805053287096	611	
1	C18H24N2O9	[M - H2O + H]+	C18H23N2O8+	0.255	0.122	36.295	33.879	2.416	9	0.321	0.229	2.267	-45586.135		395.142	83	1.382	707548178979708205	707547805074258620	612	
1	C10H13N2O6	[M + H3N + H]+	C10H17N3O6+	0.631	0.008	48.425	48.425	0.000	9	0.453	2.267	2.392	-2.823		275.110	83	1.383	707548174126898087	707547805095230144	613	
1	C8H17NO4	[M - H2O + H]+	C8H16NO3+	0.997	0.333	30.751	30.751	0.000	7	0.176	1.100	1.100	-103440.481		174.113	83	1.390	707548155063784350	707547805141367496	615	
1	C9H15NO3	[M - H2O + H]+	C9H14NO2+	0.924	0.333	94.812	91.619	3.193	23	0.779	1.471	1.726	-107139.601		168.102	83	1.390	707548163863435116	707547805120395972	614	
1	C10H15ClNO2	[M + H3N + H]+	C10H19ClN2O2+	0.803	0.275	49.118	49.118	0.000	13	0.588	-1.631	1.890	-1.311		234.113	83	1.390	707548167101438317	707547805162339020	616	
1	C14H22O8	[M + H3N + H]+	C14H26NO8+	0.496	0.333	71.870	68.216	3.655	11	0.946	0.676	1.381	-0.486		336.165	84	1.398	707548149246284037	707547805246225116	620	
1	C12H17NO6	[M - H2O + H]+	C12H16NO5+	0.457	0.333	113.120	109.603	3.517	38	0.895	-0.232	1.024	-70879.016		254.102	84	1.398	707548158201124044	707547805225253592	619	
1	C9H11NO4	[M + H3N + H]+	C9H15N2O4+	0.999	0.333	86.770	86.770	0.000	12	0.916	2.760	2.760	0.356		215.103	84	1.398	707548164186396598	707547805204282068	618	
1	C15H22N2O	[M + H3N + H]+	C15H26N3O+	0.986	0.333	41.271	36.132	5.139	19	0.630	0.136	1.202	0.231		264.207	84	1.406	707548142371819083	707547805267196640	621	
1	C9H8O2	[M + H3N + H]+	C9H12NO2+	0.995	0.333	54.742	51.536	3.205	4	0.879	1.854	1.854	2.017		166.087	84	1.406	707548163540473659	707547805292362468	622	
1	C8H14N2O3	[M - H2O + H]+	C8H13N2O2+	0.519	0.333	21.650	21.650	0.000	5	0.071	2.659	2.659	-106507.928		169.097	84	1.408	707548137892302101	707547805422385916	628	
1	C11H20N6O8	[M - H2O + H]+	C11H19N6O7+	0.526	0.321	28.466	23.419	5.048	18	0.760	0.649	1.116	-51882.132		347.132	84	1.408	707548155596461037	707547805334305516	624	
1	C11H15N2O6	[M + H3N + H]+	C11H19N3O6+	0.627	0.112	28.253	28.253	0.000	10	0.568	2.518	2.518	-2.410		289.126	84	1.408	707548160206001633	707547805313333992	623	
1	C15H28O9	[M + H3N + H]+	C15H32NO9+	0.396	0.333	113.870	110.225	3.644	17	0.546	0.677	2.484	1.059		370.208	84	1.408	707548161506236008	707547805355277040	625	
1	C8H6	[M + H3N + H]+	C8H10N+	0.869	0.269	48.076	48.076	0.000	11	0.083	4.936	4.936	3.117		120.081	85	1.411	707548155663569921	707547805376248564	626	
1	C11H16O2S2	[M + H3N + H]+	C11H20NO2S2+	0.952	0.300	72.698	72.698	0.000	14	0.534	1.742	2.001	-2.317		262.092	85	1.414	707548165260138601	707547805401414392	627	
1	C2H7NO3S2	[M - H2O + H]+	C2H6NO2S2+	1.000	0.333	16.636	16.609	0.027	2	0.104	-9.130	9.130	-128668.286		139.983	85	1.419	707548145530130471	707547805443357440	629	
1	C10H19NO2	[M - H2O + H]+	C10H18NO+	0.657	0.267	5.823	5.823	0.000	1	0.030	5.952	5.952	-107113.950		168.139	87	1.443	707548144779349937	707547805464328964	630	
1	C17H24N2O3	[M + H3N + H]+	C17H28N3O3+	1.000	0.333	39.517	36.127	3.390	16	0.742	0.751	1.534	0.409		322.213	87	1.457	707548160105338314	707547805485300488	631	
1	C17H26N2O3	[M + H3N + H]+	C17H30N3O3+	0.996	0.333	31.150	27.479	3.671	15	0.494	-0.480	1.837	-0.426		324.228	88	1.458	707548151347630615	707547805510466316	632	
1	C7H8ClNO3	[M + K]+	C7H8ClKNO3+	1.000	1.000	123.139	123.139	0.000	24	0.342	6.643	6.643	3.119		227.983	88	1.459	707548168330369465	707547805531437840	633	
1	C4H8N2O2S2	[M - H2O + H]+	C4H7N2OS2+	1.000	0.218	3.367	3.367	0.000	1	0.006	-7.505	7.505	-110500.992		162.999	88	1.460	707548152324903545	707547805556603668	634	
1	C5H8N2O3S2	[M - H2O + H]+	C5H7N2O2S2+	1.000	0.323	29.424	29.424	0.000	8	0.172	-5.068	5.068	-94304.562		190.993	88	1.460	707548168921766373	707547805577575192	635	
1	C12H22N2O2	[M - H2O + H]+	C12H21N2O+	0.929	0.196	17.596	17.596	0.000	4	0.059	2.001	2.001	-86105.582		209.165	88	1.465	707548168024185255	707547805602741020	636	
1	C7H15NO4	[M - H2O + H]+	C7H14NO3+	0.999	0.333	36.942	36.942	0.000	6	0.269	3.514	3.514	-112494.478		160.097	88	1.469	707548187905187979	707547805623712544	637	
1	C11H9NO3	[M + H3N + H]+	C11H13N2O3+	0.997	0.333	54.997	54.997	0.000	7	0.228	2.793	2.793	1.453		221.092	89	1.482	707548199787652152	707547805644684068	638	
1	C17H28O6	[M - H2O + H]+	C17H27O5+	0.530	0.500	123.855	120.051	3.804	25	0.864	0.258	1.113	-57876.688		311.185	89	1.485	707548184210005863	707547805665655592	639	
1	C9H20FNO4	[M - H2O + H]+	C9H19FNO3+	0.719	0.333	55.780	55.780	0.000	11	0.343	2.812	3.343	-86537.632		208.134	89	1.491	707548174953176112	707547805686627116	640	
1	C15H33N5O8	[M + K]+	C15H33KN5O8+	0.992	0.991	129.734	129.734	0.000	34	0.593	1.950	2.119	3.307		450.198	89	1.491	707548216942356891	707547805707598640	641	
1	C9H10O4	[M + H3N + H]+	C9H14NO4+	1.000	0.333	187.137	184.086	3.051	23	0.295	0.680	1.650	2.177		200.092	90	1.493	707548201243075838	707547805728570164	642	
1	C15H36N4O5S	[M + Na]+	C15H36N4NaO5S+	0.919	0.055	76.083	76.083	0.000	25	0.759	-1.586	2.195	-2.313		407.229	90	1.494	707548182913965771	707547805749541688	643	
1	C15H24O6	[M + H3N + H]+	C15H28NO6+	0.604	0.333	62.431	59.495	2.936	23	0.818	-0.551	1.476	0.993		318.191	91	1.516	707548177880800469	707547805770513212	644	
1	C10H16N2O5	[M - H2O + H]+	C10H15N2O4+	0.822	0.333	64.482	64.482	0.000	10	0.112	1.926	1.926	-79304.737		227.103	91	1.518	707548190342078766	707547805795679040	645	
1	C9H8O2	[M + H3N + H]+	C9H12NO2+	1.000	0.333	148.708	145.494	3.214	20	0.458	1.818	1.818	1.776		166.087	91	1.524	707548174995119169	707547805816650564	646	
1	C10H12O3	[M + H3N + H]+	C10H16NO3+	0.881	0.333	86.915	83.611	3.304	23	0.857	0.892	1.314	1.313		198.113	91	1.524	707548177998241003	707547805837622088	647	
1	C11H12O7	[M + H3N + H]+	C11H16NO7+	0.594	0.333	55.474	52.121	3.353	14	0.931	0.836	1.190	0.590		274.092	91	1.524	707548180745510359	707547805858593612	648	
1	C7H12O5	[M - H2O + H]+	C7H11O4+	0.971	0.500	92.610	92.610	0.000	12	0.031	3.929	3.929	-113224.599		159.066	92	1.528	707548204032288240	707547805879565136	649	
1	C16H35NO3	[M + H]+	C16H36NO3+	0.999	0.500	33.662	33.662	0.000	7	0.290	2.061	2.484	0.825		290.269	92	1.531	707548190891532661	707547805900536660	650	
1	C18H26N2O3	[M + H3N + H]+	C18H30N3O3+	1.000	0.333	41.808	35.848	5.960	12	0.734	-0.709	1.007	-0.054		336.228	92	1.532	707548175376800861	707547805963451232	653	
1	C10H10O4	[M - H2O + H]+	C10H9O3+	1.000	0.479	26.573	26.573	0.000	3	0.051	0.862	1.211	-101722.593		177.055	92	1.532	707548187208933420	707547805921508184	651	
1	C17H24N2O3	[M + H3N + H]+	C17H28N3O3+	1.000	0.333	42.686	36.421	6.265	13	0.792	-0.216	0.864	0.099		322.213	92	1.532	707548204309112336	707547805942479708	652	
1	C7H13NO3	[M - H2O + H]+	C7H12NO2+	0.970	0.333	31.044	31.044	0.000	3	0.312	4.036	4.036	-126754.120		142.087	92	1.537	707548183052377817	707547805984422756	654	
1	C16H19NO10	[M - H2O + H]+	C16H18NO9+	0.547	0.332	69.763	66.166	3.597	12	0.925	0.684	0.962	-48927.741		368.098	92	1.537	707548189599686896	707547806005394280	655	
1	C15H22N4O6	[M + H3N + H]+	C15H26N5O6+	1.000	0.000	80.528	80.528	0.000	20	0.392	1.927	2.066	-2.552		372.187	92	1.537	707548199909286987	707547806026365804	656	
1	C12H26N4O7	[M + K]+	C12H26KN4O7+	0.780	1.000	87.209	87.209	0.000	27	0.557	1.770	2.267	-3.015		377.142	92	1.537	707548220310383120	707547806047337328	657	
1	C17H33N5O7	[M - H2O + H]+	C17H32N5O6+	0.428	0.255	58.691	53.822	4.868	9	0.774	0.019	3.236	-44779.894		402.233	92	1.538	707548169651575323	707547806135417728	661	
1	C15H24N4O6	[M + H3N + H]+	C15H28N5O6+	0.986	0.329	74.018	68.907	5.111	11	0.935	0.391	1.078	-3.287		374.202	92	1.538	707548172235266826	707547806068308852	658	
1	C12H24N6O9	[M - H2O + H]+	C12H23N6O8+	0.507	0.333	22.381	16.940	5.440	7	0.428	3.082	3.661	-47500.882		379.157	92	1.538	707548195727565557	707547806089280376	659	
1	C15H24N4O6	[M + K]+	C15H24KN4O6+	0.577	0.604	18.056	12.484	5.572	5	0.164	3.550	4.652	-3.195		395.131	92	1.538	707548212722886815	707547806114446204	660	
1	C8H18O5	[M + H3N + H]+	C8H22NO5+	1.000	1.000	57.140	57.140	0.000	11	0.111	2.378	2.378	1.771		212.150	93	1.544	707548170360412830	707547806198332300	664	
1	C9H14O5	[M + H3N + H]+	C9H18NO5+	0.998	0.333	152.546	149.284	3.262	31	0.883	2.573	2.573	1.367		220.118	93	1.545	707548192011411965	707547806156389252	662	
1	C9H17NO5	[M + Na]+	C9H17NNaO5+	1.000	1.000	36.005	36.005	0.000	6	0.080	1.642	1.642	0.193		242.100	93	1.546	707548204065842681	707547806177360776	663	
1	C8H18O5	[M + H]+	C8H19O5+	1.000	1.000	63.045	59.970	3.075	6	0.909	1.701	1.701	1.793		195.123	93	1.552	707548196641923936	707547806219303824	665	
1	C8H16O6	[M + H]+	C8H17O6+	0.759	0.465	31.689	31.689	0.000	5	0.007	3.825	3.825	2.321		209.102	93	1.553	707548170624653993	707547806240275348	666	
1	C10H22O5	[M + H3N + H]+	C10H26NO5+	1.000	1.000	51.055	47.855	3.200	14	0.767	1.719	1.719	0.502		240.181	93	1.555	707548195949863694	707547806282218396	668	
1	C8H11N2O4	[M + H3N + H]+	C8H15N3O4+	0.995	0.333	42.602	40.067	2.535	9	0.177	0.914	2.277	-3.350		217.105	93	1.555	707548197979906985	707547806261246872	667	
1	C5H3CuFO5	[M + Na]+	C5H3CuFNaO5+	0.290	0.259	2.971	2.971	0.000	2	0.044	-0.870	0.908	-0.926		247.915	93	1.555	707548191080276350	707547806307384224	669	
1	C13H22O10	[M + H3N + H]+	C13H26NO10+	1.000	0.333	123.990	120.461	3.529	26	0.908	2.007	2.599	0.274		356.155	93	1.556	707548195522044642	707547806328355748	670	
1	C16H27N5O7	[M - H2O + H]+	C16H26N5O6+	0.448	0.333	50.120	47.530	2.590	12	0.666	-0.088	3.933	-46883.350		384.186	93	1.556	707548202761414021	707547806370298796	672	
1	C17H11F2N3O3	[M + H3N + H]+	C17H15F2N4O3+	0.976	0.333	46.767	46.318	0.449	11	0.520	0.952	2.018	-0.175		361.111	93	1.556	707548209308723004	707547806349327272	671	
1	C6H16N4O3	[M + K]+	C6H16KN4O3+	0.533	0.617	13.867	13.867	0.000	7	0.140	0.537	1.850	-4.278		231.084	94	1.560	707548212597057676	707547806391270320	673	
1	C12H20O8	[M + H3N + H]+	C12H24NO8+	0.969	0.302	57.589	54.248	3.341	14	0.933	5.365	5.365	1.602		310.150	94	1.571	707548184964980672	707547806412241844	674	
1	C10H24N2O6S2	[M - H2O + H]+	C10H23N2O5S2+	1.000	0.333	84.733	84.733	0.000	24	0.644	-0.839	3.001	-57153.078		315.106	94	1.571	707548191722004928	707547806433213368	675	
1	C11H16O2	[M + H3N + H]+	C11H20NO2+	0.668	0.333	117.429	114.038	3.391	32	0.912	0.925	1.512	1.790		198.149	94	1.573	707548174676352003	707547806454184892	676	
1	C17H33N5O8	[M + K]+	C17H33KN5O8+	0.999	1.000	99.968	99.968	0.000	36	0.708	0.731	1.671	3.351		474.198	94	1.573	707548245648175364	707547806475156416	677	
1	C12H18N2O4	[M + H3N + H]+	C12H22N3O4+	0.999	0.333	72.738	72.738	0.000	13	0.294	3.004	3.109	1.644		272.161	95	1.579	707548201201132782	707547806496127940	678	
1	C22H31NO10	[M + Na]+	C22H31NNaO10+	0.691	0.838	34.154	30.736	3.418	17	0.869	1.950	3.078	1.957		492.185	95	1.579	707548201696060713	707547806517099464	679	
1	C7H8O3	[M + H3N + H]+	C7H12NO3+	0.948	0.333	120.167	120.167	0.000	15	0.295	3.673	3.673	3.007		158.082	95	1.589	707548193919820309	707547806538070988	680	
1	C15H22O6	[M + H3N + H]+	C15H26NO6+	0.951	0.299	115.558	115.558	0.000	21	0.478	1.866	1.866	1.063		316.176	95	1.590	707548185493462999	707547806563236816	681	
1	C14H20O7	[M + H3N + H]+	C14H24NO7+	0.998	0.333	109.530	106.129	3.401	27	0.889	1.166	2.308	1.922		318.155	97	1.614	707548183345979169	707547806626151388	684	
1	C12H20O3	[M + H3N + H]+	C12H24NO3+	0.678	0.333	87.752	84.450	3.301	11	0.925	2.919	2.919	1.738		230.175	97	1.615	707548169924205160	707547806710037484	688	
1	C8H17NO3	[M - H2O + H]+	C8H16NO2+	1.000	0.333	118.305	118.305	0.000	19	0.228	2.781	2.781	-113903.315		158.118	97	1.615	707548173954931618	707547806668094436	686	
1	C12H23NO4	[M - H2O + H]+	C12H22NO3+	0.999	0.333	96.979	96.979	0.000	15	0.439	2.600	2.600	-78936.382		228.160	97	1.615	707548195517850326	707547806689065960	687	
1	C8H15NO3	[M - H2O + H]+	C8H14NO2+	0.984	0.333	41.733	41.733	0.000	8	0.051	4.375	4.375	-115373.647		156.102	97	1.615	707548196260242245	707547806647122912	685	
1	C4H8N2O2S2	[M - H2O + H]+	C4H7N2OS2+	1.000	0.209	2.872	2.872	0.000	1	0.005	-7.785	7.785	-110501.537		162.998	97	1.619	707548195140362896	707547806584208340	682	
1	C5H3F3O3	[M + Na]+	C5H3F3NaO3+	0.959	0.023	19.934	19.934	0.000	5	0.183	-3.169	4.561	3.302		190.993	97	1.619	707548207115101943	707547806605179864	683	
1	C2H7NO3S2	[M - H2O + H]+	C2H6NO2S2+	1.000	0.333	18.606	18.606	0.000	3	0.138	-7.646	9.418	-128669.254		139.983	97	1.620	707548176698006685	707547806731009008	689	
1	C17H36N2O5Si2	[M + H]+	C17H37N2O5Si2+	0.321	0.331	56.041	56.041	0.000	25	0.705	0.568	1.381	0.193		405.224	97	1.623	707548181936692785	707547806772952056	691	
1	C9H14O5	[M + H3N + H]+	C9H18NO5+	0.988	0.333	86.811	86.811	0.000	10	0.107	3.288	3.288	2.730		220.119	97	1.623	707548194972590714	707547806751980532	690	
1	C9H12O4	[M - H2O + H]+	C9H11O3+	0.653	0.497	49.652	49.652	0.000	8	0.015	2.024	2.024	-107798.821		167.071	98	1.640	707548184562327467	707547806793923580	692	
1	C13H17NO2	[M + H3N + H]+	C13H21N2O2+	1.000	0.333	79.606	76.332	3.274	9	0.162	1.083	1.340	0.783		237.160	99	1.644	707548180334468520	707547806814895104	693	
1	C25H31N3O6	[M + H3N + H]+	C25H35N4O6+	1.000	0.333	39.197	39.197	0.000	32	0.550	1.006	1.547	-2.650		487.254	99	1.649	707548212378953829	707547806835866628	694	
1	C17H24N2O3	[M + H3N + H]+	C17H28N3O3+	1.000	0.333	43.968	40.774	3.194	12	0.794	-0.273	1.225	0.813		322.213	99	1.650	707548206808917722	707547806856838152	695	
1	C23H31NO10	[M + H3N + H]+	C23H35N2O10+	0.933	0.306	63.885	61.059	2.826	23	0.833	-0.288	1.177	0.918		499.229	99	1.650	707548225884613524	707547806877809676	696	
1	C24H33NO10	[M + H3N + H]+	C24H37N2O10+	0.916	0.315	39.286	35.646	3.639	13	0.880	0.286	0.944	0.678		513.245	99	1.658	707548216082524498	707547806898781200	697	
1	C10H17NO4	[M + H3N + H]+	C10H21N2O4+	0.997	0.333	125.563	125.563	0.000	17	0.304	2.298	2.298	1.357		233.150	100	1.666	707548184168062803	707547806919752724	698	
1	C11H18O2	[M + H3N + H]+	C11H22NO2+	1.000	0.333	150.273	146.860	3.413	22	0.457	1.605	1.605	2.022		200.165	100	1.667	707548197162017674	707547806940724248	699	
1	C11H16O	[M + H3N + H]+	C11H20NO+	1.000	0.333	106.752	103.563	3.189	16	0.466	3.112	3.112	2.467		182.154	101	1.675	707548175636847759	707547806965890076	700	
1	C17H24N2O	[M + H3N + H]+	C17H28N3O+	0.998	0.333	62.901	59.585	3.316	9	0.859	2.256	2.780	0.831		290.223	101	1.675	707548201117246653	707547806986861600	701	
1	C12H23NO4	[M - H2O + H]+	C12H22NO3+	0.998	0.333	116.237	116.237	0.000	18	0.467	2.818	2.818	-78936.429		228.160	101	1.684	707548211120662486	707547807003638820	702	
1	C11H23N5O3	[M + K]+	C11H23KN5O3+	0.998	1.000	118.176	118.176	0.000	26	0.495	2.024	2.633	3.724		312.144	101	1.684	707548216019609903	707547807024610344	703	
1	C19H23N5O9	[M + H]+	C19H24N5O9+	0.332	0.300	99.229	96.428	2.801	23	0.847	1.122	1.902	-1.381		466.156	101	1.684	707548219706403319	707547807045581868	704	
1	C18H24O13	[M + Na]+	C18H24NaO13+	0.998	0.998	25.268	21.608	3.660	7	0.453	-0.418	0.763	1.504		471.112	101	1.684	707548237880323997	707547807066553392	705	
